Authors,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Document Type,Source,EID
"Goldberg, M., Langer, R., Jia, X.","Nanostructured materials for applications in drug delivery and tissue engineering",2007,"Journal of Biomaterials Science, Polymer Edition",18,3,,241,268,,505,10.1163/156856207779996931,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33947150969&partnerID=40&md5=bf13ff7c7695e1e18abd0d54e6fba85a",Review,Scopus,2-s2.0-33947150969
"Jayakumar, R., Nwe, N., Tokura, S., Tamura, H.","Sulfated chitin and chitosan as novel biomaterials",2007,"International Journal of Biological Macromolecules",40,3,,175,181,,306,10.1016/j.ijbiomac.2006.06.021,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846807468&partnerID=40&md5=6cb3ebd6e94f6de3ce0ce63da929677f",Review,Scopus,2-s2.0-33846807468
"Cooper Jr., J.A., Sahota, J.S., Gorum II, W.J., Carter, J., Doty, S.B., Laurencin, C.T.","Biomimetic tissue-engineered anterior cruciate ligament replacement",2007,"Proceedings of the National Academy of Sciences of the United States of America",104,9,,3049,3054,,94,10.1073/pnas.0608837104,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33847643224&partnerID=40&md5=075022e15ede659450fcef0871da1f58",Article,Scopus,2-s2.0-33847643224
"Lockyer, N.P.","Static secondary ion mass spectrometry for biological and biomedical research",2007,"Methods in Molecular Biology",369,,,543,567,,1,10.1385/1-59745-294-7:543,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34548050424&partnerID=40&md5=05f03876b485fa47b7ebf5d2d801536f",Article,Scopus,2-s2.0-34548050424
"Lee, M.H., Han, D.-W., Baek, H.S., Lim, H.R., Lee, I.-S., Lee, K.-Y., Kim, K.T., Lee, S.J., Park, J.-C.","Differential cytokine responses of murine macrophage J774A.1 cells to stainless steel coated with and without hydroxyapatite",2007,"Surface and Coatings Technology",201,9-11 SPEC. ISS.,,5729,5732,,2,10.1016/j.surfcoat.2006.07.064,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846563128&partnerID=40&md5=466804a8762e332e7ab8cda161d6c539",Article,Scopus,2-s2.0-33846563128
"Chu, P.K.","Plasma surface treatment of artificial orthopedic and cardiovascular biomaterials",2007,"Surface and Coatings Technology",201,9-11 SPEC. ISS.,,5601,5606,,50,10.1016/j.surfcoat.2006.07.003,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846500137&partnerID=40&md5=3d5775346386fa9ac5a45e3f55be7b04",Article,Scopus,2-s2.0-33846500137
"Rahman, M., Reid, I., Duggan, P., Dowling, D.P., Hughes, G., Hashmi, M.S.J.","Structural and tribological properties of the plasma nitrided Ti-alloy biomaterials: Influence of the treatment temperature",2007,"Surface and Coatings Technology",201,9-11 SPEC. ISS.,,4865,4872,,26,10.1016/j.surfcoat.2006.07.178,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846510882&partnerID=40&md5=acd47786e5e746d07df57df6e8a21329",Article,Scopus,2-s2.0-33846510882
"Kabla, A., Mahadevan, L.","Nonlinear mechanics of soft fibrous networks",2007,"Journal of the Royal Society Interface",4,12,,99,106,,40,10.1098/rsif.2006.0151,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846882149&partnerID=40&md5=0de306738b5bd3f0c5d440652389951c",Article,Scopus,2-s2.0-33846882149
"Heyse, P., Dams, R., Paulussen, S., Houthoofd, K., Janssen, K., Jacobs, P.A., Sels, B.F.","Dielectric barrier discharge at atmospheric pressure as a tool to deposit versatile organic coatings at moderate power input",2007,"Plasma Processes and Polymers",4,2,,145,157,,70,10.1002/ppap.200600087,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33947255176&partnerID=40&md5=079642427342400416a4124608e3c534",Article,Scopus,2-s2.0-33947255176
"Fang, L., Leng, Y., Gao, P.","Effect of HA content on mechanical properties of hot drawn HA/UHMWPE nanocomposites for bone substitutes",2007,"Key Engineering Materials",334-335 II,,,701,704,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33847067131&partnerID=40&md5=67b2ed1855dbab56cf856a5535703dfb",Conference Paper,Scopus,2-s2.0-33847067131
"Currie, H.A., Patwardhan, S.V., Perry, C.C., Roach, P., Shirtcliffe, N.J.","Natural and Artificial Hybrid Biomaterials",2007,"Hybrid Materials: Synthesis, Characterization, and Applications",,,,255,299,,3,10.1002/9783527610495.ch7,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34347213637&partnerID=40&md5=5f29f4155387012f3cd6cc075bded0a8",Book Chapter,Scopus,2-s2.0-34347213637
"Hu, Y., He, Y., Wei, J., Fan, Z., Dobrzynski, P., Kasperczyk, J., Bero, M., Li, S.","Hydrolytic degradation of glycolide/L-lactide/ε-caprolactone terpolymers initiated by zirconium(IV) acetylacetonate",2007,"Journal of Applied Polymer Science",103,4,,2451,2456,,10,10.1002/app.25529,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846257164&partnerID=40&md5=f56e26fd1b29b6ec1bd24a73e6600f53",Article,Scopus,2-s2.0-33846257164
"Armitage, D.A., Mihoc, R., Tate, T.J., McPhail, D.S., Chater, R., Hobkirk, J.A., Shinawi, L., Jones, F.H.","The oxidation of calcium implanted titanium in water: A depth profiling study",2007,"Applied Surface Science",253,8,,4085,4093,,18,10.1016/j.apsusc.2006.09.006,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846606946&partnerID=40&md5=641caa131ed825153edf2395edf41fc8",Article,Scopus,2-s2.0-33846606946
"Jahnke, E., Millerioux, A.-S., Severin, N., Rabe, J.P., Frauenrath, H.","Functional, hierarchically structured poly(diacetylene)s via supramolecular self-assembly",2007,"Macromolecular Bioscience",7,2,,136,143,,23,10.1002/mabi.200600226,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33947517635&partnerID=40&md5=35abb5d0acccd485ae08e36b8410647d",Review,Scopus,2-s2.0-33947517635
"Kastantin, M., Ananthanarayanan, B., Lin, B., Ressl, J., Black, M., Tirrell, M.","Increase of fluorescence anisotropy upon self-assembly in headgroup-labeled surfactants",2007,"Macromolecular Bioscience",7,2,,189,194,,5,10.1002/mabi.200600203,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33947545416&partnerID=40&md5=d04594d363fcdb1851182399463db916",Article,Scopus,2-s2.0-33947545416
"Zou, X.H., Chen, G.-Q.","Metabolic engineering for microbial production and applications of copolyesters consisting of 3-hydroxybutyrate and medium-chain-length 3-hydroxyalkanoates",2007,"Macromolecular Bioscience",7,2,,174,182,,13,10.1002/mabi.200600186,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33947510578&partnerID=40&md5=a244c2bb50d93973907b89c873275b1c",Review,Scopus,2-s2.0-33947510578
"Sanders, J., Scott, E., Weusthuis, R., Mooibroek, H.","Bio-refinery as the bio-inspired process to bulk chemicals",2007,"Macromolecular Bioscience",7,2,,105,117,,129,10.1002/mabi.200600223,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33947510995&partnerID=40&md5=373b094c5a369e586ab83bd327028d33",Review,Scopus,2-s2.0-33947510995
"Schwartz, C.J., Bahadur, S.","Development and testing of a novel joint wear simulator and investigation of the viability of an elastomeric polyurethane for total-joint arthroplasty devices",2007,"Wear",262,3-4,,331,339,,24,10.1016/j.wear.2006.05.018,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846196591&partnerID=40&md5=90737bb40e7300d2c679855c81bcc37f",Article,Scopus,2-s2.0-33846196591
"Bräuer, S., Meister, F., Gottlöber, R.-P., Nechwatal, A.","Preparation and thermoplastic processing of modified plant proteins",2007,"Macromolecular Materials and Engineering",292,2,,176,183,,20,10.1002/mame.200600364,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34347243105&partnerID=40&md5=ecb1320d488bd5f873e1403271a4fd54",Article,Scopus,2-s2.0-34347243105
"Orlandi, R.R.","Biomaterials for sinus implantation",2007,"Current Opinion in Otolaryngology and Head and Neck Surgery",15,1,,44,47,,7,10.1097/MOO.0b013e328011bc9d,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846076199&partnerID=40&md5=8a9e37f0d792f3fa2b6c795b3067f86c",Review,Scopus,2-s2.0-33846076199
"Bartsch Jr., G.C., Malinova, V., Volkmer, B.E., Hautmann, R.E., Rieger, B.","CO-alkene polymers are biocompatible scaffolds for primary urothelial cells in vitro and in vivo",2007,"BJU International",99,2,,447,453,,3,10.1111/j.1464-410X.2006.06576.x,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846259843&partnerID=40&md5=92d07d719d6dffd93ef2cda7a3bc5998",Article,Scopus,2-s2.0-33846259843
"Hule, R.A., Pochan, D.J.","Poly(L-lysine) and clay nanocomposite with desired matrix secondary structure: Effects of polypeptide molecular weight",2007,"Journal of Polymer Science, Part B: Polymer Physics",45,3,,239,252,,9,10.1002/polb.21027,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846469392&partnerID=40&md5=1c87521c8b5094b2bf53804e386d7a4b",Article,Scopus,2-s2.0-33846469392
"Chiba, A., Kumagai, K., Nomura, N., Miyakawa, S.","Pin-on-disk wear behavior in a like-on-like configuration in a biological environment of high carbon cast and low carbon forged Co-29Cr-6Mo alloys",2007,"Acta Materialia",55,4,,1309,1318,,91,10.1016/j.actamat.2006.10.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846634159&partnerID=40&md5=87f863cbb690c2ac0a2459fdbd1754dd",Article,Scopus,2-s2.0-33846634159
"Holmberg, M., Stibius, K.B., Ndoni, S., Larsen, N.B., Kingshott, P., Hou, X.L.","Protein aggregation and degradation during iodine labeling and its consequences for protein adsorption to biomaterials",2007,"Analytical Biochemistry",361,1,,120,125,,21,10.1016/j.ab.2006.11.016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33845900969&partnerID=40&md5=90de1398684e4a43eface7724cef5f5e",Article,Scopus,2-s2.0-33845900969
"Bischof, J.C., Mahr, B., Choi, J.H., Behling, M., Mewes, D.","Use of X-ray tomography to map crystalline and amorphous phases in frozen biomaterials",2007,"Annals of Biomedical Engineering",35,2,,292,304,,13,10.1007/s10439-006-9176-7,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846328396&partnerID=40&md5=7f401024100405d54dc897d40fd69aa9",Article,Scopus,2-s2.0-33846328396
"Hansen, N.M.L., Jankova, K., Hvilsted, S.","Fluoropolymer materials and architectures prepared by controlled radical polymerizations",2007,"European Polymer Journal",43,2,,255,293,,145,10.1016/j.eurpolymj.2006.11.016,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846366067&partnerID=40&md5=5995f52f6dc3aac8865e4b57070a998c",Review,Scopus,2-s2.0-33846366067
"Aoki, M., Homma, K., Koike, T., Murakami, S.","Adhesive strength of plaque to soda-lime glass in marine mussel",2007,"Nihon Kikai Gakkai Ronbunshu, A Hen/Transactions of the Japan Society of Mechanical Engineers, Part A",73,2,,307,312,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34248345132&partnerID=40&md5=e2e0b4430aa0cea5eb8bcbe45bd95b12",Article,Scopus,2-s2.0-34248345132
"Chang, C.-F., Lee, M.-W., Kuo, P.-Y., Wang, Y.-J., Tu, Y.-H., Hung, S.-C.","Three-dimensional collagen fiber remodeling by mesenchymal stem cells requires the integrin-matrix interaction",2007,"Journal of Biomedical Materials Research - Part A",80,2,,466,474,,28,10.1002/jbm.a.30963,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846322198&partnerID=40&md5=61b993516a2c2c004b5a0ff1db5a89c9",Article,Scopus,2-s2.0-33846322198
"de C. Campos, J.S., Ribeiro, A.A., Cardoso, C.X.","Preparation and characterization of PVDF/CaCO3 composites",2007,"Materials Science and Engineering B: Solid-State Materials for Advanced Technology",136,2-3,,123,128,,43,10.1016/j.mseb.2006.09.017,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846030795&partnerID=40&md5=a7e436da7cacf5202e67984ae228e12c",Article,Scopus,2-s2.0-33846030795
"Torres, F.G., Boccaccini, A.R., Troncoso, O.P.","Microwave processing of starch-based porous structures for tissue engineering scaffolds",2007,"Journal of Applied Polymer Science",103,2,,1332,1339,,26,10.1002/app.25345,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33845984053&partnerID=40&md5=06d88a0e6dd17b1fb8ed2e02803c0cd4",Article,Scopus,2-s2.0-33845984053
"Li, Y., Xiao, F., Wong, C.P.","Novel, environmentally friendly crosslinking system of an epoxy using an amino acid: Tryptophan-cured diglycidyl ether of bisphenol a epoxy",2007,"Journal of Polymer Science, Part A: Polymer Chemistry",45,2,,181,190,,21,10.1002/pola.21742,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846608236&partnerID=40&md5=957ae18d104ee5df928b99a56d47b7d5",Article,Scopus,2-s2.0-33846608236
"Remant Bahadur, K.C., Bhattarai, S.R., Aryal, S., Khil, M.S., Dharmaraj, N., Kim, H.Y.","Novel amphiphilic triblock copolymer based on PPDO, PCL, and PEG: Synthesis, characterization, and aqueous dispersion",2007,"Colloids and Surfaces A: Physicochemical and Engineering Aspects",292,1,,69,78,,25,10.1016/j.colsurfa.2006.06.009,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33845521649&partnerID=40&md5=7fd334487111248963f56dca2d07008e",Article,Scopus,2-s2.0-33845521649
"Müller, W.D., Nascimento, M.L., Zeddies, M., Córsico, M., Gassa, L.M., de Mele, M.A.F.L.","Magnesium and its alloys as degradable biomaterials. Corrosion studies using potentiodynamic and EIS electrochemical techniques",2007,"Materials Research",10,1,,5,10,,69,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34249744766&partnerID=40&md5=111af04e9e28c2486e85a69da16b5716",Conference Paper,Scopus,2-s2.0-34249744766
"Song, G.","Control of degradation of biocompatible magnesium in a pseudo-physiological environment by a ceramic like anodized coating",2007,"Advanced Materials Research",29-30,,,95,98,,10,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-45749099732&partnerID=40&md5=f6e96727d427be4f36eae8efee07ad47",Conference Paper,Scopus,2-s2.0-45749099732
"Hernando, J., Pourrostami, T., Garrido, J.A., Williams, O.A., Gruen, D.M., Kromka, A., Steinmüller, D., Stutzmann, M.","Immobilization of horseradish peroxidase via an amino silane on oxidized ultrananocrystalline diamond",2007,"Diamond and Related Materials",16,1,,138,143,,44,10.1016/j.diamond.2006.04.005,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33751328553&partnerID=40&md5=65b8c5c9a68fd9c56602298b7f2ac840",Article,Scopus,2-s2.0-33751328553
"Bal, B.S., Garino, J., Ries, M., Rahaman, M.N.","A review of ceramic bearing materials in total joint arthroplasty",2007,"HIP International",17,1,,21,30,,17,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34249748817&partnerID=40&md5=1c45cafd77dfa4fd6e38002144280b7c",Review,Scopus,2-s2.0-34249748817
"Kang, S.-Z., Cui, Z., Mu, J.","Electrochemical behavior of sodium cholate and deoxycholate on an electrode modified with multi-walled carbon nanotubes (MWNTs) linked up with cyclodextrin",2007,"Diamond and Related Materials",16,1,,12,15,,5,10.1016/j.diamond.2006.03.011,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33751240097&partnerID=40&md5=43a0d7ece19e8cf84d00764b5d1e7666",Article,Scopus,2-s2.0-33751240097
"Lauto, A., Stoodley, M., Marcel, H., Avolio, A., Sarris, M., McKenzie, G., Sampson, D.D., Foster, L.J.R.","In vitro and in vivo tissue repair with laser-activated chitosan adhesive",2007,"Lasers in Surgery and Medicine",39,1,,19,27,,44,10.1002/lsm.20418,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846930564&partnerID=40&md5=fc987dfa5ef7e5a96212cafa9afb019d",Article,Scopus,2-s2.0-33846930564
"Kim, W., Conticello, V.P.","Protein engineering methods for investigation of structure-function relationships in protein-based elastomeric materials",2007,"Polymer Reviews",47,1,,93,119,,20,10.1080/15583720601109586,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33847051655&partnerID=40&md5=49652a556de3524e011681fb8f37de5c",Article,Scopus,2-s2.0-33847051655
"Vadiraj, A., Kamaraj, M.","Effect of surface treatments on fretting fatigue damage of biomedical titanium alloys",2007,"Tribology International",40,1,,82,88,,41,10.1016/j.triboint.2006.02.064,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33747161556&partnerID=40&md5=7cd01acf808e94216f16ba110c028580",Article,Scopus,2-s2.0-33747161556
"Krauze, A., Kajzer, W., Walke, W., Dzielicki, J.","Physicochemical properties of fixation plates used in pectus excavatum treatment",2007,"International Journal of Computational Materials Science and Surface Engineering",1,3,,351,365,,2,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84892468707&partnerID=40&md5=056e4d6509bc253ad217270ec3435044",Article,Scopus,2-s2.0-84892468707
"Mathan, B.K.","Laser treated magnesium-based alloy: A potential candidate for biodegradable implants",2007,"HKIE Transactions Hong Kong Institution of Engineers",14,4,,43,46,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-39549091924&partnerID=40&md5=4405c4ae5e18354c36533f3ebae9f58c",Article,Scopus,2-s2.0-39549091924
"Christenson, E.M., Anseth, K.S., Van den Beucken, J.J.J.P., Chan, C.K., Ercan, B., Jansen, J.A., Laurencin, C.T., Li, W.-J., Murugan, R., Nair, L.S., Ramakrishna, S., Tuan, R.S., Webster, T.J., Mikos, A.G.","Nanobiomaterial applications in orthopedics",2007,"Journal of Orthopaedic Research",25,1,,11,22,,216,10.1002/jor.20305,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846076037&partnerID=40&md5=2faee0d964aa5cdf04d4584679ddda39",Review,Scopus,2-s2.0-33846076037
"Goryczka, T., Pączkowski, P., Lelątko, J., Wierzchoń, T., Morawiec, H.","Characterization of nitrided/oxidized layers covering Ni-Ti shape memory alloy",2007,"Solid State Phenomena",130,,,151,154,,,10.4028/www.scientific.net/SSP.130.151,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84954209501&partnerID=40&md5=fd1a940a6c11237643f379d0cba3c2c4",Conference Paper,Scopus,2-s2.0-84954209501
"Hermawan, H., Moravej, M., Dubé, D., Fiset, M., Mantovani, D.","Degradation behaviour of metallic biomaterials for degradable stents",2007,"Advanced Materials Research",15-17,,,113,118,,28,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-57649090012&partnerID=40&md5=a0015c0fc2d94775385ab0a91abfb498",Conference Paper,Scopus,2-s2.0-57649090012
"Goryczka, T., Pa̧czkowski, P., Lela̧tko, J., Wierzchoń, T., Morawiec, H.","Characterization of nitrided/oxidized layers covering Ni-Ti shape memory alloy",2007,"Solid State Phenomena",130,,,151,154,,4,10.4028/3-908451-40-x.151,"https://www.scopus.com/inward/record.url?eid=2-s2.0-37649015530&partnerID=40&md5=90413f1c9967097b4bfdaefc0aece61d",Conference Paper,Scopus,2-s2.0-37649015530
"Nouri, A., Chen, X.B., Hodgson, P.D., Wen, C.E.","Preparation and characterisation of new titanium based alloys for orthopaedic and dental applications",2007,"Advanced Materials Research",15-17,,,71,76,,6,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-45749128342&partnerID=40&md5=045e997411504e99266c9e9ae989b542",Conference Paper,Scopus,2-s2.0-45749128342
"Voit, B., Gramm, S., Özyürek, Z., Steinert, V., Zschoche, S., Werner, C.","Biocompatible and bioactive polymer films and hydrogels",2007,"Proceedings of 2007 International Conference on Advanced Fibers and Polymer Materials, ICAFPM 2007",2,,,679,681,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84902511858&partnerID=40&md5=43aa4a8850a243b2dff0772cfc8df9e4",Conference Paper,Scopus,2-s2.0-84902511858
"Backovic, A., Huang, H.-L., Del Frari, B., Piza, H., Huber, L.A., Wick, G.","Identification and dynamics of proteins adhering to the surface of medical silicones in vivo and in vitro",2007,"Journal of Proteome Research",6,1,,376,381,,21,10.1021/pr0603755,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846591827&partnerID=40&md5=a98619aada60a154f1f744c1e989ec6b",Article,Scopus,2-s2.0-33846591827
"Giordani, E.J., Ferreira, I., Balancin, O.","Mechanical properties and the corrosion of two austenitic stainless steels used in the manufacture of orthopedic implants | Propriedades mecânicas e de corrosão de dois aços inoxidáveis austeníticos utilizados na fabricação de implantes ortopédicos",2007,"Revista Escola de Minas",60,1,,55,62,,4,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34249908928&partnerID=40&md5=f288a42eded2c3c818a815ccffdfe0c0",Article,Scopus,2-s2.0-34249908928
"Kaczmarek, M.","Biomechanical and material characteristics of plate stabilisers",2007,"International Journal of Computational Materials Science and Surface Engineering",1,4,,408,423,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84948645688&partnerID=40&md5=d3f552cd6529decbcf48f13850c19c38",Article,Scopus,2-s2.0-84948645688
"Nahálka, J., Shao, J., Gemeiner, P.","Oligosaccharides, neoglycoproteins and humanized plastics: Their biocatalytic synthesis and possible medical applications",2007,"Biotechnology and Applied Biochemistry",46,1,,1,12,,3,10.1042/BA20060063,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846257224&partnerID=40&md5=cfed57a1ff0d8fe50a05acab319b5d24",Review,Scopus,2-s2.0-33846257224
"Mollica, F., Ventre, M., Sarracino, F., Ambrosio, L., Nicolais, L.","Implicit constitutive equations in the modeling of bimodular materials: An application to biomaterials",2007,"Computers and Mathematics with Applications",53,2,,209,218,,4,10.1016/j.camwa.2006.02.020,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34247517307&partnerID=40&md5=fa4a00e1dada24d3605a7cd6a6a50f7f",Article,Scopus,2-s2.0-34247517307
"Selvam, S., Thomas, P.B., Trousdale, M.D., Stevenson, D., Schechter, J.E., Mircheff, A.K., Jacob, J.T., Smith, R.E., Yiu, S.C.","Tissue-engineered tear secretory system: Functional lacrimal gland acinar cells cultured on matrix protein-coated substrata",2007,"Journal of Biomedical Materials Research - Part B Applied Biomaterials",80,1,,192,200,,20,10.1002/jbm.b.30584,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33845930336&partnerID=40&md5=8d93b593cfc35e474712f8ecf4a989c6",Article,Scopus,2-s2.0-33845930336
"Rajendran, V., Gayathri Devi, A.V., Azooz, M., El-Batal, F.H.","Physicochemical studies of phosphate based P2O5-Na2O-CaO-TiO2 glasses for biomedical applications",2007,"Journal of Non-Crystalline Solids",353,1,,77,84,,38,10.1016/j.jnoncrysol.2006.08.047,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33845218197&partnerID=40&md5=a46d704148dd553dcf5960c5dd4fda0b",Article,Scopus,2-s2.0-33845218197
"Brahma, N.K.","Understanding of MRHU-plasmids, bacterial adherence and biomaterial in clinical application",2007,"Indian Journal of Science and Technology",1,2, 29202,,,,,10.17485/ijst/2007/v1i1/29202,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84925760917&partnerID=40&md5=ee6a9ed72367d80c37c2355c866496c5",Article,Scopus,2-s2.0-84925760917
"Ma, L., Xu, M., Qu, B., Wang, Y., Zhang, J.","Silicon oil adherence on different biomaterial intraocular lens",2007,"Chinese Ophthalmic Research",25,1,,53,56,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33846639769&partnerID=40&md5=66d2583ffc457c1817312d695bd70f0a",Article,Scopus,2-s2.0-33846639769
"Munuera, C., Matzelle, T.R., Kruse, N., López, M.F., Gutiérrez, A., Jiménez, J.A., Ocal, C.","Surface elastic properties of Ti alloys modified for medical implants: A force spectroscopy study",2007,"Acta Biomaterialia",3,1,,113,119,,18,10.1016/j.actbio.2006.08.009,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33751333461&partnerID=40&md5=023e4b18e9062db0bcfe8626085e1acd",Article,Scopus,2-s2.0-33751333461
"Murray, P., Camussi, G., Davies, J., Edgar, D., Hengstschlager, M., Kenny, S., Remuzzi, G., Werner, C.","The KIDSTEM European research training network: Developing a stem cell based therapy to replace nephrons lost through reflux nephropathy",2007,"Organogenesis",3,1,,,,,8,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-38349039180&partnerID=40&md5=e940afda1a8e8a416d77284465a8de54",Review,Scopus,2-s2.0-38349039180
"Connor, R.E., Tirrell, D.A.","Non-canonical amino acids in protein polymer design",2007,"Polymer Reviews",47,1,,9,28,,71,10.1080/15583720601109552,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33847035549&partnerID=40&md5=a1361c9d77baa2566d0ddca38fc4b5ce",Review,Scopus,2-s2.0-33847035549
"Habibovic, P., de Groot, K.","Osteoinductive biomaterials - properties and relevance in bone repair",2007,"Journal of Tissue Engineering and Regenerative Medicine",1,1,,25,32,,177,10.1002/term.5,"https://www.scopus.com/inward/record.url?eid=2-s2.0-37349056774&partnerID=40&md5=917331915040425ddb6b6e5c948975e0",Review,Scopus,2-s2.0-37349056774
"Walke, W., Paszenda, Z., Jurkiewicz, W.","Numerical analysis of three-layer vessel stent made from Cr-Ni-Mo steel and tantalum",2007,"International Journal of Computational Materials Science and Surface Engineering",1,1,,129,139,,3,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-58149199708&partnerID=40&md5=387aaf7e7931de60397640d3627200ce",Article,Scopus,2-s2.0-58149199708
"Cooper Jr., J.A., Li, W.-J., Bailey, L.O., Hudson, S.D., Lin-Gibson, S., Anseth, K.S., Tuan, R.S., Washburn, N.R.","Encapsulated chondrocyte response in a pulsatile flow bioreactor",2007,"Acta Biomaterialia",3,1,,13,21,,18,10.1016/j.actbio.2006.08.010,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33751337782&partnerID=40&md5=cd7ffcc065e0634177d72e118432996a",Article,Scopus,2-s2.0-33751337782
"Sellaro, T.L., Hildebrand, D., Lu, Q., Vyavahare, N., Scott, M., Sacks, M.S.","Effects of collagen fiber orientation on the response of biologically derived soft tissue biomaterials to cyclic loading",2007,"Journal of Biomedical Materials Research - Part A",80,1,,194,205,,38,10.1002/jbm.a.30871,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33845498814&partnerID=40&md5=6f6148b60766e8d8e10e467dd7f8c19f",Article,Scopus,2-s2.0-33845498814
"Pearce, A.I., Richards, R.G., Milz, S., Schneider, E., Pearce, S.G.","Animal models for implant biomaterial research in bone: A review",2007,"European Cells and Materials",13,,,1,10,,375,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-34147152190&partnerID=40&md5=0f5dbe5c943c0518483f2202328d4007",Review,Scopus,2-s2.0-34147152190
"Liu, Q., Zhu, M., Wu, W., Qin, Z.","Enhancing thermal stability of poly(3-hydroxybutyrate-co-3-hydroxyvalerate) by introducing 2,2′-bis(2-oxazoline)",2007,"Proceedings of 2007 International Conference on Advanced Fibers and Polymer Materials, ICAFPM 2007",2,,,754,756,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84902486323&partnerID=40&md5=a7ee648bd9891b06f5d953e8b5a8a31d",Conference Paper,Scopus,2-s2.0-84902486323
"Sahiner, N.","Colloidal nanocomposite hydrogel particles",2007,"Colloid and Polymer Science",285,4,,413,421,,43,10.1007/s00396-006-1583-7,"https://www.scopus.com/inward/record.url?eid=2-s2.0-33845903886&partnerID=40&md5=eb2e3eb0bcd763cdfb0ab8ac0c2c178d",Article,Scopus,2-s2.0-33845903886
"Karadimitriou, N., Klinkenberg, B., Papadopoulos, D.N., Serafetinides, A.A.","Development and performance characteristics of flash lamp pumped Yb: YAG, Cr: Tm: Ho: YAG, Er: Tm: Ho: YLF laser sources and investigation of their potential biological applications",2007,"Optics InfoBase Conference Papers",,,,,,,,,"https://www.scopus.com/inward/record.url?eid=2-s2.0-84898780643&partnerID=40&md5=c0dac0d301235ad75b493d2b73275e20",Conference Paper,Scopus,2-s2.0-84898780643
